Country Name,Country Code,average_value_Population ages 0-14 (% of total population),"average_value_School enrollment, secondary (% gross)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, tertiary (% gross)","average_value_School enrollment, tertiary, female (% gross)",average_value_GDP per capita (current US$),average_value_GDP growth (annual %),"average_value_GDP per capita, PPP (current international $)","average_value_GNI per capita, Atlas method (current US$)",average_value_Gross domestic savings (% of GDP),average_value_Rural population (% of total population),average_value_Rural population growth (annual %),"average_value_Agriculture, forestry, and fishing, value added (% of GDP)",average_value_Forest area (% of land area),average_value_Agricultural land (% of land area),average_value_People using at least basic drinking water services (% of population),average_value_People using at least basic sanitation services (% of population),average_value_People practicing open defecation (% of population),average_value_Total natural resources rents (% of GDP),average_value_Adjusted savings: consumption of fixed capital (% of GNI),average_value_Population growth (annual %),average_value_Population ages 15-64 (% of total population),average_value_Population ages 65 and above (% of total population),average_value_Age dependency ratio (% of working-age population),average_value_Mobile cellular subscriptions (per 100 people),average_value_Fixed broadband subscriptions (per 100 people),average_value_Individuals using the Internet (% of population),average_value_Fixed telephone subscriptions (per 100 people)
"Micronesia, Fed. Sts.",FSM,0.627961565476627,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.4034636728992825,-0.3455717944532257,-1.0354782138481855,-0.2507585450249115,-0.0011610164429851956,1.607926424024125,0.7307546718910802,1.3592112563696856,2.6325280718732333,-0.27265077352807293,0.01653171598212631,-0.0019807799782630402,0.8047318289627744,-1.251023356933746,-1.2219947574378223,-0.23240489324157,-0.20447351280410767,-0.8831832974867139,0.0882585920279781,-2.1654819105404854,-0.30516627523821555,-0.8009130294012337,-0.16732079548977408
Latin America & Caribbean (excluding high income),LAC,-0.08394855516749568,0.22245271188432553,0.3937649034660145,0.1229543369550043,0.13689009806713498,0.3151338254278172,-0.28898875458463996,0.2601189959317039,0.4307449347266368,-0.16443186779495397,-0.8883457368825962,-0.4368268329144394,-0.35134041365572827,0.7163766259965146,-0.03470307107271153,0.44441727640427764,0.22236724730514723,0.38168072718486973,0.536646399333113,-0.4096979641880134,-0.14265756337663626,0.3582511471502702,-0.21765966928449598,-0.4070147957485655,0.09750597123569271,-0.3729006204709766,-0.31260651531194256,0.45268666988527834
Latvia,LVA,-1.375623462855603,1.4398321895297417,1.3145351554713616,1.4601538618758196,1.714706183979209,0.6551814077090181,-0.37741569511995543,0.6985647802418221,0.7927043926781517,-0.018336031019380954,-0.3964296462994383,-0.961539331802828,-0.585878209071765,0.9947387358379051,-0.3443789441535738,0.6889937064082654,0.5591739593590561,-0.9456557672419434,-0.5791194689511331,2.6353580134395296,-2.023578736163671,0.47696852386155564,1.9810601567996504,-0.5299395161977776,0.6958143581716782,0.8689775990005971,1.0944257282692214,0.5901453280697223
Marshall Islands,MHL,-0.08310991639940976,-0.89199936063948,-0.7234190432267168,-0.10707048492526167,-0.0807852527728566,-0.48905431623617623,-1.2244192228989206,-1.1410389719238077,-0.36104835749128134,-3.3478312308493634,-0.8294828468378115,-0.9425493384716425,0.02220337330151988,0.8933245888778557,0.026936454203401967,0.05624061526476816,0.2728964389327216,0.8563549267047202,-1.2779937526972864,-1.3223174712640244,-0.7145081768945019,0.23656460732775056,-0.35428835388787167,-0.28496489403475805,-2.2520841812568966,-0.847029261005541,-1.058395312309365,0.2576291084698337
Pre-demographic dividend,PRE,1.6283089177877768,-2.0713076877444028,-2.172037219371356,-1.6187154464959315,-1.7042781906703117,-1.052311350528415,-0.10551593888984698,-1.042155337550455,-1.0846078210028613,0.019760095333027947,0.7794888304323042,1.0660078569963096,0.9922931388344827,-0.2566064811201538,0.236130282886604,-1.7175817231617871,-1.5777936265607995,1.3606454659235219,1.1074706036270408,-0.2610372542230171,1.3811454300678514,-1.7570030183480536,-0.9814541217521721,1.8772609731351415,-0.9128405321667038,-0.9686475035720229,-1.2448068022401952,-1.5979388135902834
Turks and Caicos Islands,TCA,-0.08310991639940976,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.9550509431339755,-3.7281908654266425,0.6377908423117739,-0.057599375675599127,-0.0011610164429851956,-1.3959456494928628,-1.961765030162163,-1.722086104259371,-0.9265799927521405,-1.9447379831058058,0.43137711113813454,0.4547405620259776,-0.23306307368154083,-1.2736266707700177,-0.34174505622366425,0.1940553991255216,0.23656460732775056,-0.35428835388787167,-0.28496489403475805,0.08924957926247695,-0.30516627523821555,-0.03502146831309645,0.2576291084698337
Europe & Central Asia (IDA & IBRD countries),TEC,-0.8875792700552614,0.3671038824050878,0.32349563260484676,1.0304494328674167,0.8923845049025757,0.17223640332479967,-0.2977108336907434,0.5385504703342947,0.39975284309447995,0.32081732883571656,-0.31072651445003563,-0.17253316544586822,-0.25283208337179086,0.3191997458799368,-0.44912614324544686,0.505745333247511,0.6075423926379658,-0.8865955701521323,1.0754477780970195,-0.06920712641153001,-0.670936715950265,0.9307878282829761,0.6024747153369368,-0.8900875467442185,0.6438250327450289,-0.052984114676832894,0.12656839201948905,0.6943833467978492
Thailand,THA,-1.1472876955037008,1.4579360153140608,1.333922129527227,-0.10707048492526167,-0.0807852527728566,-0.03540727447954801,0.21632463482096284,0.36791339095414033,0.022863681928281056,0.7967325877385041,0.5609778512126996,-0.8914204590500826,0.5291209216257354,0.3207504521100368,0.3795859844980263,0.7858593995251909,0.8377250195874315,-0.9456557672419434,-0.3342530228855595,1.1755084609017663,-0.8619004341001179,1.1956378928736031,0.7798250746901146,-1.1038348069036104,2.3081996402321923,0.12690092914097573,0.7642233748447445,-0.1926334069053528
Turkmenistan,TKM,0.25533761195676014,0.23051453314148979,0.20135308898892873,-1.3273468460890803,-1.429067840032617,0.04179018735602691,1.9891883472098384,0.07291212133290186,0.003514342698297121,2.8302730950133483,0.45986463694352847,0.4357783477207465,0.5307814885674857,-1.0279288461595313,1.9799941231641618,0.7750674160044542,0.8590776469648942,-0.9456557672419434,-0.16436445823424067,-0.08899149956015054,0.2212977514227225,0.18434320168044674,-0.6384094129652151,-0.27413350897059663,0.08924957926247695,-0.30516627523821555,-0.03502146831309645,0.2576291084698337
Samoa,WSM,1.0500641373402257,0.40331908480287987,0.6256094540349618,-0.10707048492526167,-0.0807852527728566,-0.3370986763331416,0.4019337588912217,-0.6234409054315846,-0.3521568814488116,-0.0011610164429851956,1.790792620065324,0.2210931150772979,0.37867666555479157,1.1252638078463966,-0.5302380808080907,0.2569831304859565,0.7646068719819014,-0.8562785000451492,-0.9160998593092068,-0.17782969414943936,-0.6497848912021479,-1.1200573895682773,-0.6384910144584801,1.0603124180623644,-0.7304042145873644,-0.894743929513207,-0.6686583718808045,-0.5254167272635207
Bulgaria,BGR,-1.403942004759902,0.8375124560927003,0.7431697654633866,1.5224080625989267,1.5092771358729387,0.13992879502604377,-0.5654457444470036,0.36640302141876263,0.24568440425185528,-0.052052468343881,-0.6471886576658464,-1.5383862051454118,-0.3675498471688648,0.13741069223587202,0.5209561016289789,0.737614573896473,0.3811096217113,-0.9456557672419434,-0.7840735894145175,0.5234521142319488,-1.6522654254092946,0.35916966644743953,2.1615331068198333,-0.428620046583719,0.7745314712541044,0.7295097906258563,0.3796084093468036,0.6773998488578324
Europe & Central Asia,ECS,-1.0502207328114646,0.943666719324594,0.9062827589874498,1.3099706190006737,1.1474292803196426,0.9818920180675904,-0.24824206257992953,1.099632968076269,1.1798705411336259,0.2578943930701494,-0.5670091774700081,-0.3691041489753234,-1.0501798636397877,0.28403836426677315,-0.39664315707455133,0.6593120327909734,0.7571091383921852,-0.9236478975789328,-0.5345006483227926,0.9288786817794689,-0.6960935405588679,0.5104732855489387,1.3574894993067028,-0.5469249871614975,0.6742637574999943,0.913168249599141,0.8936709012266525,0.9794665223725854
European Union,EUU,-1.3172761616311386,1.2139185823717584,1.1843090941799042,1.5572286163441165,1.5005750437044834,1.145819959569763,-0.14283475423950565,1.1891058144554272,1.3695279167563241,0.23341837355936884,-0.6342475848164282,-0.6307203012736285,-1.163884229615081,0.32537401696455565,0.31632005999501955,0.7817944789804978,0.8347814715299101,-0.9456557672419434,-1.121397350342294,1.1185965703960394,-1.0510498619220543,0.14400792379586763,2.2416261412495517,-0.2321051482837634,0.603650035906332,1.733239494097304,1.42569897552515,1.0806330591290207
Liberia,LBR,1.4518490944709976,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-1.6578007816784848,-1.2201537664112365,-1.8510250365138474,-1.7543107770831485,-3.3478312308493634,0.3822917053697476,0.9355467391935346,1.7945073240166491,2.136969054235712,-0.9205436604573911,-1.0082768474887327,-2.1620222311700616,1.8761714241361076,2.044985578322385,2.517843020464287,1.200206093260073,-1.5550019220934994,-0.8851735904092324,1.5918482198812542,-1.2587657979142686,-0.9706127523153504,-1.6771872224541748,-1.8733062292552722
Late-demographic dividend,LTE,-0.934387303128688,0.2955323685302986,0.3400396842832255,0.6380399438903964,0.6148790557869512,0.21895388681224226,0.6641738008126287,0.22460414988407695,0.3127839747836172,1.0572091769066752,0.11899661653751314,-1.2950091418778533,0.014922423392595661,0.3243660746551695,-0.0993166418557941,0.4831719655762638,0.5691100621766321,-0.6286434253677907,0.1671048771567309,0.6620450440744667,-0.706042436351275,1.0480712218008323,0.5580356837964088,-0.9844004568393612,0.7284380988401795,0.9793773421966054,0.8202518416855517,0.2576291084698337
Madagascar,MDG,1.2528306514712235,-2.3293146568856575,-2.189351622390415,-1.7785568290713427,-1.7674364139025591,-1.7772832247264876,0.45890775707808334,-1.7357707038423351,-1.8542193086061203,-0.3826834038698169,0.9275902538631492,0.8814141105302397,1.283776069515133,-0.47044032984069983,0.026936454203401967,-2.251178155365265,-2.3110651748222106,1.8563057524409237,0.4315139095611771,-0.5835616284602578,1.1843380322961001,-1.1876616390704087,-0.9298506394792264,1.1396839236628709,-1.843862777368457,-0.9718295263902905,-1.2231675760277998,-1.8705716523614444
Mozambique,MOZ,1.7311512816767147,-2.4717738143814727,-2.4257107040278307,-1.7120476494285184,-1.7510527403397613,-1.8712678166478578,0.2933001363495716,-1.9869340360204286,-1.9176530200992374,-0.7324770203514793,1.1028443584906984,1.188027054514013,1.3166705994979553,0.7290928992535565,0.8317199631010623,-2.276967416435578,-1.6998245049257965,1.6187843280176601,1.294862043456596,1.5263648556174525,1.3260397352833444,-1.9584464520853315,-0.9456008560849729,2.13328764567041,-0.8255727834137088,-0.9677281619996052,-1.55021562641968,-1.825645332082731
Post-demographic dividend,PST,-1.1814909657886032,0.9749807920025537,0.9519654742628306,1.8436875082705768,1.7462936358219041,1.3356641158452338,-0.10242123484769051,1.2668387182042686,1.58737985313181,0.05164098982580802,-0.9293632239418338,-0.7759905316944451,-1.2976079033287378,-0.005248183262367515,-0.09523779402392228,0.7389284597892415,0.8653676446616818,-0.9397803830512641,-0.7124830421228688,1.0489705287051148,-0.7282016624520136,0.4561962018603159,1.6538216157120469,-0.49686931749556745,0.33046902462525657,1.3013958284283693,1.1141135137859535,1.2445028412358505
Russian Federation,RUS,-1.3381582989652805,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.4181380509782308,0.05845331158032133,0.8700395627386509,0.4794703655329617,0.7150589312719493,-0.6815970708766783,-0.6345994197955027,-0.6229376793114396,0.7855025283565308,-1.2783565882242918,0.5417668699200113,0.4118891214457403,-0.9456557672419434,1.4588957372568923,-0.459141081147111,-1.0665508893123807,1.39326260502009,0.9068987376688386,-1.2494878308207278,1.9149867124475133,-0.14569917057735815,-0.14583282179572313,0.9351160495561731
Rwanda,RWA,1.162026459275902,-1.9539837949779,-1.7282327350916833,-1.7335841258045395,-1.7466926880061489,-1.5288011446549579,0.8538283184900967,-1.635014629979688,-1.5650093570702845,-0.9478515528336745,1.848389311744325,1.587546273657673,1.3341431101367858,-0.9412588323844532,2.022424427473286,-1.6990539142186463,-0.24752911886803186,-0.1359999196141336,0.11747166574480743,0.09610412389237415,1.1309920052508704,-1.0454769402384358,-0.9223117328788084,0.9741013986550494,-0.7644668593503913,-0.9743636175005091,-0.7999289225794839,-1.9978232999780432
Solomon Islands,SLB,1.2286027423616122,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.8437971703241687,1.181005157395772,-1.4412066905686212,-0.9558219633549834,-0.8294660390079959,1.6504309344610346,1.2600478325385625,0.02220337330151988,2.578344087304935,-1.7843838384886768,-1.1866098303337045,-1.5730829638551196,1.9305479806343167,1.3857253229007256,-0.5388365242661318,1.182597679540515,-1.2405573403837926,-0.828053932534388,1.2025824224190336,-1.0421660241876325,-0.9595594234571805,-1.3770378249599287,-1.391996227702181
Slovak Republic,SVK,-1.2751223347617664,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.8014883561131357,-0.01588159755014163,0.9866179839725012,0.9678699269468255,0.1541910921298229,0.22802585279023774,-0.22377456905521742,-0.9832842289767528,0.355247661268659,0.026936454203401967,0.7747393455221293,0.8051276724415126,-0.9456557672419434,-0.16436445823424067,-0.08899149956015054,-1.0314974030696047,0.6962006432920099,1.5589975539633794,-0.7128177080253602,0.9491775052021623,1.3957639271161715,1.6595072038914331,0.09838144659780175
Tajikistan,TJK,0.7438468856614068,0.0345138020464806,-0.20180605973535676,-0.9203696302443566,-1.3231036041472388,-1.471273951171818,1.0874640757082594,-1.171897428054192,-1.2498192760751468,-0.8740255188416131,1.425500233266952,1.3481090560048574,1.2890837884723556,-1.2852909275924524,-0.13489422038084206,-1.0448942914322843,0.6690949545073093,-0.5602378435473804,-0.3063014175536708,0.7822012601875569,0.8114547174743427,-0.3876397012370086,-0.8909276479576835,0.26863633622141964,-0.5942422398144737,-0.9747561114363434,-1.2989657712362708,-0.531053740366683
Tonga,TON,0.7241425747488314,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.26726092142909746,-0.35271237986236864,-0.6042829999030892,-0.17150561283422747,-0.0011610164429851956,1.5767740499150853,0.667712702122635,0.02220337330151988,-0.8665687139565884,0.026936454203401967,0.7038425787286272,0.642133123848744,-0.9329186128972221,-1.2392082238504436,-0.8823505571806098,-0.10450790891790453,-0.8100618702149418,-0.3913406585787634,0.7106629075635029,0.0799878139152042,-0.7936762714814248,-0.03502146831309645,0.2849902436233388
Austria,AUT,-1.4082517499100253,0.7499880382277747,0.6399358163179156,2.2723223463396467,2.1008052957475956,1.505078439954976,0.0013490425623973107,1.5026009823952988,1.697441799825147,0.4991230011217857,0.018803340235882406,-0.2931160108875425,-1.4555864066996087,0.6715334794826975,0.026936454203401967,0.7880669102813803,0.8947173750159741,-0.9456557672419434,-1.1611584453855472,1.2535015756116759,-0.5093430976888477,0.5417490807502714,1.9687298636463744,-0.5847310852967017,0.6366506150522403,1.1904123087397924,1.5831196473189857,1.1841889493283628
Benin,BEN,1.3813114569236358,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-1.2921997232270832,-0.11582795446266612,-1.425497968118481,-1.2711221931300085,-0.7531558855837988,0.511741259930192,0.9687342924470512,1.4887696662272776,-0.14742539494458878,-0.07439657175431211,-1.3831455712341296,-2.1528177403381914,2.003887978465373,-0.16436445823424067,-0.08899149956015054,1.2039399586724973,-1.4467542824857376,-0.8768972612273567,1.454791282724205,-0.3015396954840687,-0.9608774220533507,-0.03502146831309645,-1.8676765587445439
Canada,CAN,-1.2310395757147516,1.2269157384699523,1.2185674453547188,1.2421441530353787,1.3035849209689525,1.4111136828026745,0.11694295363139173,1.3497665679814457,1.593504862801898,-0.00559568110339799,-0.9886327580700097,0.529028253042831,0.02220337330151988,0.29543442873968406,-1.6453545865996482,0.7396795798745893,0.8683635782953614,-0.9456557672419434,-0.9962941685171033,1.1183884305352747,-0.46498915263970636,0.7304916300053068,1.4418371437219555,-0.7407766440751169,-0.5803326477644244,1.7950403008458806,1.6625505156652627,1.2090963484302928
East Asia & Pacific (excluding high income),EAP,-0.7286740633559382,-0.12179785488879338,-0.0706263131120524,-0.1014147574392184,-0.17250250162991293,-0.04780645081262367,1.1629404432868564,-0.015378859702745174,0.02356370679029304,1.5544156216925684,0.2314892157817837,-1.2178723583554478,0.2858135689674877,-0.0768546285122511,0.6896929019937792,0.1768402042046248,0.17757009357106754,0.15761364717115267,0.02076107059758244,1.146645542221619,-0.47851197991354677,1.2398224644989797,-0.023555165556477294,-1.1184419500444798,-0.04513933393463359,-0.1272509140443213,-0.197011659699394,0.3010301516616115
Greece,GRC,-1.3257597473728935,0.881408432616663,0.8171076188246871,3.3450557079803747,2.9906265399462293,0.8935324370583755,-2.42801513093108,0.7404283103563557,1.1141275405804023,-0.941645307242849,-0.8555751601805522,-1.636057380907165,-0.5912828252360524,-0.07757241199756909,0.6176824609542416,0.7845190598489713,0.8466864621254047,-0.8789992900985942,-0.9802062659077574,1.313940870306722,-1.2319375297334074,0.3335732627250963,2.048674673462225,-0.4063128167648657,0.30236500787356985,0.7547514577120918,0.18698647893929818,1.3805899633559784
High income,HIC,-1.1574045114436458,1.0154419842029636,0.9943923955360743,1.7628502998396538,1.685548796311424,1.36061029747856,-0.32549996520279023,1.2276145057137453,1.5874424067364958,0.03755304757291062,-0.9248938328688908,-0.7217944391096229,-1.3386097520730031,-0.13338029646580435,-0.04903285435656341,0.7600507314385375,0.8734490609181959,-0.9410354615594363,-0.6186341575472074,0.973531938653757,-0.6042158757078949,0.4558589631567479,1.610759587476539,-0.48323696097168034,0.6394415269471361,1.4088855688130573,1.2744885079638688,1.1783628027817894
Myanmar,MMR,0.008593813833708667,-1.594349675807416,-1.4851875364188878,-0.10707048492526167,-0.0807852527728566,-1.235517638392986,1.4711352641667905,-0.9381577674547883,-1.2428459500715525,0.835981009465094,1.297370694558586,0.17206368120949742,1.5429939391469087,0.6540350634484703,-0.9417557068920697,-0.9925758304953082,-0.17723644195968707,0.6841910811633461,0.8418770918503743,-2.0802205984322333,-0.3994984020818317,0.5133009434217569,-0.5548629317992055,-0.5607479265011334,-1.394466439732029,-0.30516627523821555,-1.3570648954823576,-1.4693971074793064
Malawi,MWI,1.6977194377068265,-2.12481178368264,-2.104415048501982,-0.10707048492526167,-0.0807852527728566,-1.9592157204561405,-0.17321898147648263,-2.185696234248814,-1.9343536175448763,-0.0011610164429851956,1.8482573101591173,1.4389798882838711,1.2265573276414825,-0.3253344245387039,1.2961342663820798,-1.3366377777784535,-1.8515565074550921,0.6106814940115664,0.953427990547007,-0.7272931757617785,1.2614324732795505,-1.8599676767638547,-0.9935017143659827,1.9964586721096986,-1.8845828867743388,-0.9770618379553073,-1.5078917610748486,-2.000895478227849
Peru,PER,0.1484121071455426,0.434203592081908,0.4487839987378047,-0.10707048492526167,-0.0807852527728566,-0.1535215664796219,1.447616715145697,-0.12429549899404874,-0.17678049503746984,0.4307154162395726,-0.7694661260966672,-0.22697224689712536,0.02220337330151988,1.1422903675537772,-0.9695718206006837,0.029685013092152022,-0.12449094432888698,0.8516494083100551,1.2691602410066265,-1.6990445629443818,-0.40876719896283803,0.061479121903321575,-0.3106285531091196,-0.16250409645983674,0.27022118877101375,-0.6641169111309901,-0.4147817479415166,0.08572805829239895
Palau,PLW,-0.08310991639940976,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.6526069177824246,0.373143779766539,0.48574742839562657,0.9093898679121187,-1.7002699110891752,-0.6984932737832761,-3.0800368822409276,-0.5208142008375376,2.4833846494506635,-1.488117094803328,0.7616511122015712,0.8025868097270061,-0.9456557672419434,-1.2779937526972864,-0.9779554628617909,-1.6528293136742078,0.23656460732775056,-0.35428835388787167,-0.28496489403475805,-0.14136015798114368,-0.5917125597521788,-0.03502146831309645,1.173014276992279
Latin America & the Caribbean (IDA & IBRD countries),TLA,-0.15903107576127604,0.4465590669077821,0.5824822691987025,0.2752903333094712,0.28859794995880644,0.3401843332357282,0.06796717088165,0.2445597200190742,0.44219056081248703,0.004028462717179742,-0.9548945908281654,-0.4553966792685611,-0.34233710542267454,0.6549944114734011,-0.05115721684888886,0.49641629687295596,0.3152749991866833,0.26390839757808243,0.5487915881179464,-0.3883408407296676,-0.15433173093767255,0.43626325092634566,-0.16797247743659022,-0.477191320825927,0.4846003039648249,-0.26332378903309744,-0.014452584952378347,0.4762903746269563
Uruguay,URY,-0.6980898707274635,1.2573596209575135,0.22931611446608857,1.0354767244476717,-0.0807852527728566,0.7795045758780875,-0.2380974516940093,0.6673616895542557,0.8220915144656016,-0.005743222073946099,-1.5928920146228929,-1.4115695616423194,0.0032751284740222893,-0.9243350525099336,2.413651748893627,0.7248852215956973,0.7607056264533891,-0.568393576493631,-0.41791919433156427,-0.6580960586344302,-0.827103479004528,0.1316473329191227,1.1386931402584446,-0.22657295772475813,1.794715245329761,0.903703618067186,0.564438591172996,0.9494965848555046
St. Vincent and the Grenadines,VCT,-0.6067261142760474,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.09730913105968686,-0.39583898733775946,0.08713922138638044,0.18160614826009597,-0.0011610164429851956,0.4218041798752808,-0.7500489617959566,-0.046549908038459084,1.8202159041870136,-1.0146686568084111,0.45844234869137607,0.42429621029503567,-0.48197895543159086,-1.2573079714860265,1.140719014958126,-0.807536858517867,0.748774061538547,0.29599565225330005,-0.7556470825153817,-0.27241922569168586,0.570398517763311,-0.03502146831309645,0.12679688981977358
"Egypt, Arab Rep.",EGY,0.5613770416332369,0.1457643234327208,0.130682451694029,-0.10707048492526167,-0.0807852527728566,-0.5266147570303162,0.7499756104318965,0.08830985314685151,-0.5613669071482271,-0.7767959650138975,0.7038475669359364,1.3936468599689418,0.524628067006227,-1.4137330689517185,-1.798300038086935,0.7457759418138542,0.7750714145284298,-0.9456557672419434,0.763135287852254,-1.484697367914277,0.6386911769074843,-0.42329714442826777,-0.5227275984694792,0.30451326321210126,-0.19969410823023034,-0.4667253196230964,0.005160906405414286,-0.17179054514691625
Sudan,SDN,1.165381849798211,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-1.247707566300613,0.5278258296354414,-0.8694679440230776,-1.1210010927297664,-1.081871541573055,1.1021403500362565,1.2440543686160277,1.6384940245757533,-0.9569332500345039,0.02689776701816498,-1.6948636233690637,-1.4211599160601116,1.4507421090488108,-0.16436445823424067,-0.08899149956015054,0.9455417715794492,-1.157694318341401,-0.8050845613928231,1.1043658639631677,-0.65110556173912,-0.974723899719188,-0.03502146831309645,-1.8487741658132997
Small states,SST,0.15174829641055462,-0.6568532887809941,-0.5456919158696092,-1.0730963747539304,-0.9705034128493338,0.4658565217272162,-0.4057892576316305,0.560264772178657,0.5496279691335744,1.060133518979168,0.029172589240253195,0.23378607661288164,-0.812872143822657,0.3495554476264558,-0.20863628631218303,-0.06149222639891715,-0.2007120949452832,0.8066277542128578,1.5150155109807582,0.2603427429987816,0.38850564935608595,0.16383450168974156,-0.4290879248036717,-0.11397396563543746,0.3500979948629724,-0.4299877132945437,-0.2277056817513187,0.15128566404747748
Cameroon,CMR,1.4939387316056714,-1.195860486874705,-1.3405577274701013,-1.416343928082296,-1.4803717835456305,-1.1006267394734695,0.49492781497131344,-1.2518705377416077,-1.0861756859794418,-0.18906510045339464,0.08687215767470195,0.6196378205688844,0.7860232649103648,0.4919917092635962,0.026936454203401967,-1.4506398054301715,-1.1970827037388727,0.503558812200497,0.5717067983425267,-0.05552601513828291,1.176606583592721,-1.541268318843244,-0.9761564869309911,1.5742775915401175,-0.7122576272412293,-0.86352260356632,-1.0077006251813843,-0.6141918610069161
Jamaica,JAM,-0.4721149611726419,0.022622085698713826,0.07678480288999824,-0.10707048492526167,-0.0807852527728566,-0.20893575696944855,-1.0137112217056221,-0.3159487263561707,-0.180317051793627,-1.3216594747319141,0.19176941738649647,-0.19533111269284165,-0.1071076601408402,0.9263680738319992,0.254069767545808,0.22290383223914864,0.40491994653463403,-0.5096097298223774,-1.1494274455578504,-1.1391427020533471,-0.7136800484695082,0.663000372222091,0.14749347093907192,-0.6855822489083079,0.018984696489640757,-0.15785994327747158,-0.03502146831309645,0.24187667266625568
St. Kitts and Nevis,KNA,-0.08310991639940976,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.8016098125441998,0.08792130445206733,0.7980796834825756,0.9398096143666838,-0.0011610164429851956,1.2153097090877396,0.5052540014839595,-1.3465514546912427,0.4548278820560565,-0.7958943626596572,0.7009228466693093,0.7104440774299818,-0.31919549683852844,-1.2779937526972864,-0.14988371212925772,-0.43164016010744316,0.23656460732775056,-0.35428835388787167,-0.28496489403475805,1.3757111992337339,2.9735251706904364,1.3051135763591364,0.9851412160535485
South Asia,SAS,0.24547533145082084,-1.0153577555492856,-0.9694983902204646,-1.0008468187301307,-1.1194749901264833,-1.0294993722771697,1.110805201104635,-0.7488399789862328,-1.025709471757868,0.4687034821285146,1.058654930099599,0.0841493815229916,1.026886473343489,-0.5840423468664306,0.026936454203401967,0.015124721736229588,-0.9009239691537343,1.5987395942200575,0.11057116804483164,-0.6038511932832209,0.016580124285333526,0.10071221793608211,-0.5287521277771844,-0.17899012648186194,-0.9662935968844524,-0.8954601513817593,-1.3648757702184202,-1.0250604264613186
Serbia,SRB,-1.1230447291699386,0.4212814240599256,0.47802442136816803,0.5716353338270209,0.6102942716963071,-0.0005012705070434378,-0.11907152656022243,0.36762669863776054,0.004912506881231637,-0.5717350355210633,0.13201669981576802,-0.8240273468989137,-0.10045048874186059,-0.039924854214286,0.14920226171712858,0.2777624370786341,0.7751355261912267,-0.8997413090418839,0.12820628961086722,0.7103533298437248,-1.7821064454321942,0.7192392333049542,1.2594631234117,-0.731621210004091,1.1752530877980427,0.04484569138552155,-0.17661381477378235,1.1821893014853784
Cote d'Ivoire,CIV,1.358173101397407,-1.4581437849691952,-1.6699336966007399,-0.10707048492526167,-0.0807852527728566,-1.1620003454275403,1.9891883472098384,-1.328873581684471,-1.1700003093573568,-0.07678350886289809,0.47390080550395747,0.9117333953276823,1.2356237851944802,-0.8962080315817464,1.5805297590655454,-1.0360737334502226,-1.5321435402668593,1.499505508641455,-0.061026040260281265,-2.0574492454012656,1.0813138071621868,-1.3418036321582654,-0.9504690041659294,1.3250014511237576,1.3043813108497893,-0.9154932590942687,-0.404048624616057,-1.4485306418809616
Cuba,CUB,-1.208919465600867,0.7828401034397839,0.8071615052729264,0.05249780466100038,0.2628952175719293,0.02244147667217765,0.11066243403204173,0.07949188514992273,0.09826335801234441,-0.5214150110999609,-0.7768142143399013,-0.5195868453944829,-0.5683463726470199,-0.19804603448075167,1.3387880377506645,0.5714536209762683,0.5627871800392558,-0.7049231056475509,-0.5744624255802449,-0.08899149956015054,-1.1134416956393955,0.8374983301171627,1.2843969955036045,-0.8269367739225562,-1.6388926694163435,-0.9132834004943912,0.6113381904080092,0.16105202699455698
Guyana,GUY,0.212198954653997,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.17844690631875812,0.6950453976191804,-0.10031716295773739,-0.10761251699328549,-0.0011610164429851956,1.4258082369657705,0.061162905899163504,1.262649907313697,2.6325280718732333,-1.6553591454364192,0.41751386275703933,0.32732219666800966,-0.5405639963629278,1.341226560921353,-2.0802205984322333,-0.6642096721270355,0.1452991659116988,-0.5177298886629138,-0.23893118370014618,-0.8663883584870696,-0.6093093391073491,-0.6075477164666131,0.5888126368742221
